id,title,all_artists,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
3rGFsUgyH9GbbYJT4iwbhJ,To Love Somebody,Bee Gees,0.423,0.384,9,-12.503,1,0.729,4.11e-06,0.27,0.521,90.43,182000,4
18Fvz785C158e7wkhgZM1c,Tryin' to Get the Feeling Again,Barry Manilow,0.278,0.621,3,-7.226,1,0.459,9.65e-05,0.151,0.261,137.979,229400,4
0rbjAqWRATyLTBhMKgZCkn,Weekend in New England,Barry Manilow,0.243,0.355,0,-8.366,1,0.324,2.36e-05,0.133,0.268,79.216,224027,3
6oEyQSER3TyW92IJm61Fzk,Words,Bee Gees,0.316,0.287,2,-10.589,1,0.124,4e-06,0.12,0.224,81.026,197640,4
4U01myc3EPAHAnySTrwaqX,World,Bee Gees,0.261,0.533,2,-9.929,1,0.477,0.205,0.186,0.272,86.744,195040,4
2DRvmzWcZM9ZIyqPK8YLkb,The Celts - 2009 Remaster,Enya,0.312,0.394,0,-10.063,1,0.833,0.988,0.172,0.231,107.505,177667,4
09q600hQuiF121sEuuJBEV,Drowning In My Own Tears - Live,Simply Red,0.48,0.232,0,-15.85,1,0.814,0.0,0.705,0.313,139.31,204160,3
4b4dNdyRwc22RgHnHDCaWw,Everything's Ruined,Faith No More,0.541,0.959,2,-7.654,1,0.0012,0.122,0.111,0.228,103.955,274107,4
6kWjbuQTATkgt1lgp0cpbU,God's Great Banana Skin,Chris Rea,0.735,0.528,9,-11.045,1,0.0971,0.000225,0.075,0.566,119.942,319360,4
7tZGKnLG9S1RweRxPeNymY,Gold,East 17,0.608,0.869,9,-8.603,0,0.0999,8.39e-05,0.231,0.555,120.129,261267,4
2kPhglWgoQwjQYfUV2CVjT,I'd Die Without You,P.M. Dawn,0.543,0.266,1,-18.813,1,0.256,0.00093,0.0993,0.343,79.992,250693,4
4M2ddj4XUsNX4dQqt4bAnV,If We Hold On Together,Diana Ross,0.368,0.254,0,-13.722,1,0.53,9.19e-06,0.103,0.107,140.461,249227,4
7g3cIyAuhXsBF9F063d4uo,Irresistible,Cathy Dennis,0.711,0.72,0,-10.008,1,0.0587,0.0029,0.0461,0.961,105.039,228600,4
4cybTxXkaq0zBgVwRfuhHf,Lady Godiva's Room - Live,Simply Red,0.494,0.324,5,-14.222,1,0.246,0.0,0.704,0.376,179.686,179827,4
4f3owYynBAy2g3bvs4GPYw,Little Baby Nothing - Remastered,Manic Street Preachers,0.584,0.568,2,-6.462,0,2.15e-05,0.0806,0.338,0.158,132.912,300347,4
7qW3zwIxGaE4LJfYJpaGjp,Never Let Her Slip Away - Essential Edit,Undercover,0.671,0.822,3,-9.794,1,0.0611,0.00104,0.243,0.879,122.975,212001,4
3YRCqOhFifThpSRFJ1VWFM,November Rain,Guns N' Roses,0.294,0.641,11,-9.316,1,0.0163,0.22,0.112,0.226,79.759,536067,4
0nojkEUTrWkJPKW5KFTrER,Stop The World,Extreme,0.46,0.715,8,-8.236,1,0.00428,0.00127,0.706,0.275,174.554,357030,4
7t4mrz5rDcRR5kLWLWH1QP,Taste It,INXS,0.736,0.694,7,-6.413,1,0.00307,0.0508,0.137,0.558,115.036,198627,4
4R0WjDaNr0KGNZ1NFuR3aM,Temptation - Brothers In Rhythm Remix Edit,Heaven 17,0.683,0.838,10,-8.012,0,0.0218,7.85e-05,0.325,0.359,126.657,236760,4
11VGhd5i7deLL0YB0ayicY,Yesterdays,Guns N' Roses,0.363,0.849,6,-7.744,1,0.0666,0.00517,0.306,0.429,170.627,196227,4
7ju97lgwC2rKQ6wwsf9no9,Rain On Me (with Ariana Grande),Ariana Grande,0.672,0.855,9,-3.764,1,0.021,0.0,0.323,0.646,123.056,182200,4
7kjhZR3dESBnn0GoHf3tVI,Ac-Cent-Tchu-Ate The Positive - Single Version,Vic Schoen & His Orchestra,0.642,0.309,1,-14.262,1,0.898,0.000116,0.218,0.923,137.826,162507,4
3t3GtCFoABBDACLLSleDgV,Planet Claire,The B-52's,0.708,0.413,4,-13.756,0,0.0655,0.637,0.347,0.764,141.759,276713,4
2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,OneRepublic,0.664,0.705,1,-4.972,0,0.0654,0.0,0.118,0.477,122.016,257267,4
0KAiuUOrLTIkzkpfpn9jb9,Drive By,Train,0.765,0.837,1,-3.113,0,0.00107,1.06e-05,0.0801,0.721,122.028,195973,4
1mXuMM6zjPgjL4asbBsgnt,Firework,Katy Perry,0.638,0.832,8,-5.039,1,0.141,0.0,0.113,0.648,124.071,227893,4
2C5l2dK6ep2JRgQ9UenCBs,Next To Me,Emeli Sandé,0.664,0.799,7,-5.121,0,0.0932,0.000108,0.105,0.35,94.991,196747,4
5PKWUDfQFtc5qqo8cs1gQp,Set Fire to the Rain,Adele,0.603,0.67,2,-3.882,0,0.00408,1.66e-06,0.112,0.445,107.995,242974,4
4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,WALK THE MOON,0.578,0.866,1,-3.804,1,0.00701,0.0,0.257,0.619,128.038,199080,4
1nInOsHbtotAmEOQhtvnzP,Stronger (What Doesn't Kill You),Kelly Clarkson,0.562,0.939,0,-4.282,1,0.046,0.0,0.112,0.684,116.044,221947,4
32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),Bruno Mars,0.856,0.609,0,-7.223,1,0.00801,8.15e-05,0.0344,0.928,114.988,269667,4
0OtMNAcn6KpiXgRlcmmv20,"Born In Time - Unreleased version #2, Oh Mercy",Bob Dylan,0.693,0.487,4,-8.022,1,0.0586,0.00167,0.115,0.288,87.766,250080,4
3K10pmwoFZt5N6ESWvDQkv,Gates of Eden,Bob Dylan,0.44,0.213,7,-14.978,1,0.527,0.0,0.103,0.433,181.322,340040,3
1cbLvt7UrsbVnljXttWUip,I Dreamed I Saw St. Augustine,Bob Dylan,0.411,0.282,5,-12.909,1,0.626,2.07e-06,0.0939,0.554,176.191,232667,4
7xRemq7GLu0Tbqe9OckG87,The Man in Me,Bob Dylan,0.419,0.517,8,-9.368,1,0.532,0.0251,0.0785,0.905,145.109,186213,4
0qI2XsEDWAw04eINOxqwOt,Mother of Muses,Bob Dylan,0.461,0.104,2,-20.151,1,0.887,0.000314,0.108,0.191,143.996,269240,4
55dw4v6Uw6lmqGUxM6vdzV,Murder Most Foul,Bob Dylan,0.361,0.174,0,-19.751,1,0.83,0.000512,0.0903,0.106,76.976,1014787,4
1kvqv4axiWkxOdRz017sQZ,On the Road Again,Bob Dylan,0.77,0.646,9,-10.723,1,0.57,0.0,0.137,0.783,118.771,155427,4
0QWvnpH7daskoXwKa59xGT,Outlaw Blues,Bob Dylan,0.655,0.71,9,-10.877,1,0.724,6.76e-06,0.13,0.886,89.658,184267,4
1UCIrq3uG9b0BhThIiCd3F,Roll on John,Bob Dylan,0.625,0.367,8,-10.716,1,0.733,0.0102,0.0905,0.4,127.208,445640,4
1Htl3OuPfRcYxYnc1egT7F,Series of Dreams - Outtake from 'Oh Mercy' sessions,Bob Dylan,0.628,0.677,0,-9.144,1,0.000613,0.00315,0.11,0.269,125.302,386320,4
1HgFg4pCJO1tX1uh5NMALx,Temporary Like Achilles,Bob Dylan,0.367,0.392,7,-9.745,1,0.249,0.0,0.105,0.43,121.661,300307,3
00cs7mlkTcIIoWnm8G0U0l,Wigwam,Bob Dylan,0.407,0.47,0,-8.64,1,0.755,0.0216,0.0976,0.227,138.471,188253,4
1ctdfJSzp6qF2iDAVdDrfl,About You Now,Sugababes,0.584,0.699,1,-6.065,0,6.52e-05,6.05e-05,0.486,0.585,82.499,212400,4
1Fx9aiORwv0cx5mFEBasHo,All About Tonight,Pixie Lott,0.637,0.804,2,-6.141,1,0.207,0.0,0.115,0.732,129.261,186173,3
7u8P7Z4FCF6oXs0aXA7K89,All Or Nothing,Small Faces,0.345,0.638,2,-6.624,1,0.163,0.000167,0.136,0.295,115.106,183093,4
3VLEQvzk2IqoWbHpjnFuPK,All This Time,Michelle McManus,0.528,0.639,6,-4.879,1,0.614,5.03e-06,0.111,0.308,128.231,262293,4
1fidCEsYlaVE3pHwKCvpFZ,Am I Wrong,Nico & Vinz,0.729,0.675,8,-6.003,1,0.175,1.58e-06,0.55,0.779,119.968,245867,4
7FDV5ELOJHCGLe52AnttEd,Angel,Rayvon,0.74,0.766,6,-2.939,1,0.116,0.0,0.0406,0.807,170.531,235133,4
1YzJ2xkaZGcczmCSiPjyE2,Anything Is Possible,Will Young,0.585,0.669,7,-7.002,1,0.225,0.0,0.189,0.256,72.994,221707,4
0sZy1HE2aGBQABHfVRQ4jB,Apache,The Shadows,0.595,0.451,9,-12.987,0,0.0106,0.929,0.0962,0.779,133.671,174187,4
7fyHD9CUtghEWkoEVrfBVC,As I Love You,Wally Scott and his Orchestra,0.334,0.306,9,-7.621,1,0.921,1.97e-06,0.256,0.195,110.239,173680,3
4X1RZn86wq9RbeKX4q5X6s,Babe,Take That,0.447,0.382,4,-12.243,0,0.12,0.0,0.0981,0.15,145.923,291507,4
2wPycOabj69Q2qMYWuU4P4,Baby Jane,Rod Stewart,0.627,0.871,2,-5.95,0,0.00466,9.23e-06,0.338,0.646,123.214,283867,4
1KBR8KNmOpjGvCQoUXeik0,Baby Jump,Mungo Jerry,0.529,0.764,9,-12.691,1,0.8,0.405,0.229,0.828,129.04,250533,4
7ELuWpsuVCRBnOR9ZAZKDp,Back To Life (However Do You Want Me),Caron Wheeler,0.819,0.611,7,-7.428,1,0.0673,7.7e-05,0.0477,0.653,101.001,232133,4
0gzqZ9d1jIKo9psEIthwXe,Beautiful Day,U2,0.536,0.928,11,-6.492,0,0.0154,0.00134,0.2,0.389,136.258,248400,4
1hGy2eLcmC8eKx7qr1tOqx,Beautiful Girls,Sean Kingston,0.762,0.661,1,-6.075,0,0.15,0.0,0.256,0.769,130.009,225373,4
0eK3xFRXlXQnwDKkbWHhXu,Belfast Child,Simple Minds,0.143,0.392,7,-13.005,1,0.302,0.0862,0.103,0.295,81.036,404000,4
48RP92BBNCGybHpdQ8NuIO,Billy Don’t Be A Hero,Paper Lace,0.758,0.477,0,-14.741,1,0.347,0.0,0.122,0.907,119.507,210120,4
6mRqHdduwhNQeM6NROFcwu,Blackberry Way,The Move,0.583,0.591,6,-6.777,1,0.158,0.0,0.121,0.629,102.288,221227,4
0n4bITAu0Y0nigrz3MFJMb,Blurred Lines,Pharrell Williams,0.853,0.599,7,-4.756,1,0.00334,7.93e-06,0.0759,0.843,119.993,263827,4
0d5f6gzzW1Pgx9uJsLrSDP,Bom Bom - Radio Edit,Sam And The Womp,0.755,0.925,0,-3.977,1,0.0213,3.32e-05,0.101,0.804,125.06,174034,4
4fxF8ljwryMZX5c9EKrLFE,Boombastic,Shaggy,0.867,0.538,2,-16.183,1,0.242,1.75e-05,0.316,0.781,158.328,249933,4
72rxzZ8hrQytuLr3kWuRPU,Boom Boom Boom,The Outhere Brothers,0.849,0.667,0,-13.04,1,0.016,0.00259,0.0669,0.845,129.935,255517,4
65OXGbKBQ8gUyJvUd0jNpf,"Boom, Boom, Boom, Boom!!",Vengaboys,0.801,0.947,11,-4.624,0,0.0118,0.427,0.0248,0.968,138.489,202583,4
5NlFXQ0si6U87gXs6hq81B,Candy,Robbie Williams,0.715,0.791,10,-6.63,1,0.0368,0.0,0.0694,0.879,116.043,201053,4
1RFRE8hp08O4EJZVf54kKS,Climb Ev'ry Mountain,Shirley Bassey,0.193,0.301,4,-9.998,1,0.92,1.09e-05,0.18,0.275,133.762,190467,4
7jOWi6D2g31MtaHcFOMpvE,The Combine Harvester (Brand New Key),The Wurzels,0.8,0.732,3,-9.14,1,0.271,0.0,0.0829,0.969,96.777,183267,4
6fYmt574kw0300R3TKNLnj,Come Outside,Mike Sarne,0.601,0.684,0,-6.861,1,0.694,0.0,0.615,0.914,100.497,172413,4
0fXd3B3PbDr1fQvgZ2ZLfV,Concrete And Clay,Unit 4 + 2,0.631,0.784,1,-9.045,1,0.242,0.0,0.0448,0.969,100.749,136067,4
3qaSqrrevBrb84xl5JlptU,Dakota,Stereophonics,0.506,0.93,4,-3.499,1,0.129,0.00682,0.0931,0.305,146.994,297427,4
0aOA3E93Jr3oAzyaAaK2G5,Dance On,The Shadows,0.502,0.642,9,-9.916,1,0.186,0.712,0.16,0.963,89.475,143440,4
1FSWSs9CL01RCYxXtm08Rf,Dance with Me Tonight,Olly Murs,0.672,0.748,11,-5.922,0,0.305,0.0,0.0811,0.964,163.984,202227,4
5eEN39Y1JePQHkLEzOJePx,Deeply Dippy,Right Said Fred,0.801,0.24,10,-12.516,1,0.452,0.00436,0.14,0.461,128.051,201400,4
4D01oA1mGouaAT7fubvKRT,Desire,U2,0.49,0.827,8,-9.481,1,0.000212,0.00406,0.112,0.626,108.577,179360,4
2IvYUTsRCivlheereaqACw,Devil Gate Drive,Suzi Quatro,0.568,0.94,2,-6.089,1,0.0251,3.77e-05,0.177,0.35,135.541,227853,4
6O20JhBJPePEkBdrB5sqRx,Diamonds,Rihanna,0.564,0.71,11,-4.92,0,0.00125,0.0,0.109,0.393,91.972,225147,4
3IrhUrZKAkJ8LsFtH71fOT,Discotheque,U2,0.581,0.825,4,-9.689,0,0.000859,0.095,0.11,0.663,120.362,318667,4
2onf2xaCKilYqxJ31zQmEx,Dizzy,The Wonder Stuff,0.591,0.833,0,-9.811,1,0.0455,1.46e-06,0.0823,0.672,113.693,196733,4
3vABxyjZY7jSIrTHAZLIaD,Don't Go (feat. Josh Kumra) - Radio Edit,Josh Kumra,0.687,0.797,7,-6.362,0,0.135,0.0,0.234,0.486,98.994,237960,4
6De3rSBc6FC1EdpC0pRRwd,Don't Hold Your Breath,Nicole Scherzinger,0.662,0.838,5,-5.232,0,0.0079,7.04e-05,0.137,0.667,110.964,198093,4
79JSK9KJq20yINUKx0feVz,Don't Throw Your Love Away - Mono,The Searchers,0.539,0.682,6,-7.307,1,0.579,0.0,0.044,0.803,122.173,136960,4
5iM1Csh4jiBHdt0TCnjB4Z,Do The Bartman,The Simpsons,0.895,0.535,1,-11.131,1,0.0813,0.0,0.25,0.717,103.733,310707,4
5vVZaiK2mIL9WE1GWikOE6,Down Down,Status Quo,0.47,0.899,4,-7.127,1,0.113,6.89e-05,0.287,0.213,89.506,324960,4
2K87XMYnUMqLcX3zvtAF4G,Drag Me Down,One Direction,0.73,0.703,0,-5.672,0,0.109,0.0,0.0657,0.595,138.113,192120,4
2EBd9optBNJfQit0anTF8y,D'You Know What I Mean?,Oasis,0.313,0.874,4,-3.231,1,7.22e-05,5.52e-05,0.1,0.236,80.066,462493,4
5AhRNIjYPBleR1lfHphcrE,The Edge of Heaven,Wham!,0.493,0.665,9,-13.817,0,0.117,0.0,0.159,0.877,152.644,270800,4
2SM8wz5NKOvRCIUl3lwzBz,Everything Changes,Take That,0.707,0.778,11,-7.054,0,0.00884,3.55e-05,0.0536,0.622,127.694,214907,4
1cPcbT9kuGAMCAwI9W8vAL,Fairground,Simply Red,0.722,0.784,6,-6.56,1,0.207,0.00701,0.0683,0.726,122.86,266693,4
0k73nWaD6RPx2sHFEkGPcn,Feel the Love (feat. John Newman),John Newman,0.389,0.706,1,-6.849,1,0.0026,0.000182,0.686,0.238,179.911,245187,4
26QkYH0dmzPQBprter9Jsw,Five Colours In Her Hair,McFly,0.464,0.901,7,-3.421,1,0.0264,0.0,0.233,0.636,97.978,177453,4
3JPcICirkAw4TLp9UzEcfl,Flat Beat,Mr. Oizo,0.924,0.42,0,-11.67,1,0.000243,0.214,0.403,0.455,128.977,325173,4
1TgLnCXoR5SoDWuua0iDuy,Flava,Peter Andre,0.655,0.834,11,-8.337,0,0.00763,9.79e-05,0.16,0.657,103.617,232546,4
4nBln1vXTHnJzXvNgvXyIA,The Fly,U2,0.507,0.934,11,-8.888,0,3.52e-05,0.0253,0.161,0.417,108.345,269053,4
5h9etcHD1K0OTljIAIw0Kh,Fool Again,Westlife,0.532,0.526,4,-6.812,1,0.0468,0.0,0.053,0.536,75.996,235067,4
6Rhrr1lVeXzG2cyozNJIH7,Foot Tapper,The Shadows,0.544,0.796,0,-10.67,1,0.598,0.901,0.0498,0.969,89.356,154867,4
2tMglaeT20lNF5ZqkXZnuO,Forever And ever,Slik,0.224,0.619,5,-8.663,1,0.166,0.000623,0.283,0.222,134.913,218200,3
6th7K3C0mmxk5AlT4x4oro,Frankie,Sister Sledge,0.813,0.759,6,-7.882,1,0.719,0.0071,0.0573,0.963,82.941,257000,4
0PhU6i6Kei6x0CH3jocvA3,Freedom,Wham!,0.591,0.651,0,-12.882,1,0.42,1.94e-06,0.129,0.824,132.538,302200,4
03UrZgTINDqvnUMbbIMhql,Gangnam Style (강남스타일),PSY,0.727,0.937,11,-2.871,0,0.00417,0.0,0.091,0.749,132.067,219493,4
263Iuyk08ks1v6FIudUIGD,Get Off Of My Cloud - Mono Version,The Rolling Stones,0.579,0.877,4,-8.83,1,0.0289,0.571,0.0656,0.9,126.336,175080,4
5Dkk5FxeipGN7HmY5i4Uq5,Go Let It Out,Oasis,0.409,0.86,2,-5.635,1,0.0116,9.76e-05,0.216,0.63,84.203,280693,4
0LXCH2FepNHonEtz61tenS,Go Now!,The Moody Blues,0.343,0.522,5,-10.082,0,0.385,0.0,0.132,0.693,119.911,191013,3
6ZNw9Cnc85OeHZrjMAZJfY,Goodbye,Spice Girls,0.552,0.694,4,-4.489,1,0.0846,0.0,0.117,0.359,136.019,275427,4
7GZim9NjDWBBzSOIqSd0Hp,Goodnight Girl,Wet Wet Wet,0.271,0.191,9,-15.844,1,0.728,0.0,0.336,0.435,179.526,221267,4
3LF54Y7TxU5vy3YKAIfiQ4,Greatest Day,Take That,0.458,0.703,1,-6.22,1,0.0647,3.13e-06,0.102,0.17,110.017,239320,4
5BFWQXNGPYadZxNKxY1UfU,Green Green Grass Of Home,Tom Jones,0.543,0.41,8,-13.253,1,0.157,0.0,0.0996,0.817,95.363,184893,4
7iSYsQq0ywuHw03JBEf5HO,Groovejet,Spiller,0.794,0.595,9,-9.125,0,0.000496,0.121,0.353,0.681,123.008,450456,4
7wMq5n8mYSKlQIGECKUgTX,Hall of Fame (feat. will.i.am),will.i.am,0.421,0.873,10,-4.343,1,0.0654,0.0,0.123,0.629,84.786,202533,4
4Xm0G6DRlWUjCgpKh5OPyv,Have You Ever,S Club 7,0.585,0.702,0,-5.734,1,0.538,0.0,0.216,0.51,139.909,201533,4
1f8UCzB3RqIgNkW7QIiIeP,Heart Skips a Beat (feat. Rizzle Kicks),Rizzle Kicks,0.843,0.881,9,-3.951,1,0.14,0.0,0.0765,0.876,110.621,202267,4
2w4B7otstT2CGZKNgaMtiR,The Hindu Times,Oasis,0.416,0.95,11,-3.042,1,9.59e-06,1.62e-05,0.396,0.369,113.934,228427,4
0UODoSWbhBQyUhzL10D03d,Hole In The Head,Sugababes,0.785,0.933,6,-4.629,0,0.0303,0.0,0.137,0.962,125.011,218173,4
1NwDWbpg9dPH12xBd2ibrv,Holler,Spice Girls,0.769,0.819,10,-3.941,0,0.0293,0.0037,0.0744,0.82,109.998,255867,4
3RZMzCvYsmJ0u2ioKTOsmJ,Honky Tonk Women - Mono Version,The Rolling Stones,0.562,0.779,7,-6.705,1,0.363,0.0292,0.066,0.967,119.602,179387,4
79nJj5dMyTsUzKvN5jUXsJ,I Can't Stop Loving You,Ray Charles,0.31,0.279,5,-13.552,1,0.815,0.0,0.318,0.377,79.397,256120,3
1qEHgdFqUxFebMPk8s2HLY,I Don't Feel Like Dancin' - Radio Edit,Scissor Sisters,0.711,0.924,7,-3.398,1,0.0156,0.0,0.114,0.912,108.033,248640,4
2yr2HnFYl7XvqJk4fXoQBt,I Don't Wanna Know (feat. Enya & P. Diddy) - 2016 Remaster,Diddy,0.833,0.515,11,-5.0,0,0.347,0.00156,0.116,0.4,97.007,257333,4
0v69rTFGYMoo2O7uPdUHZr,I Feel You,Peter Andre,0.579,0.455,1,-6.363,1,0.287,0.0,0.0742,0.415,139.861,304160,4
5giCRvTkp5GV5UIAORAOof,If I Let You Go - Radio Edit,Westlife,0.579,0.697,0,-4.255,1,0.00575,0.0,0.0775,0.64,181.995,221533,4
1wXgh6i9LOQImff92FLnKe,If I Was,Midge Ure,0.518,0.831,0,-6.051,1,0.0513,0.0,0.253,0.612,127.015,321373,4
29ZqJAqAS6S6UJ4CB6cfkr,If Tomorrow Never Comes,Ronan Keating,0.565,0.494,10,-6.181,1,0.338,0.0,0.1,0.257,79.07,214307,4
37j56IWzpplKE5zrlQRmxc,I Heard It Through The Grapevine,Marvin Gaye,0.724,0.346,3,-11.256,0,0.199,0.0,0.111,0.637,117.188,196707,4
7haSrFfTd9mpMdaAJU08Nv,I'll Be Home - Single Version,Pat Boone,0.383,0.158,8,-15.102,1,0.873,0.0,0.181,0.296,69.003,180400,4
1YKKR3O5qRbZOcEpKlsuYt,I'll Be OK,McFly,0.479,0.943,2,-4.26,1,0.00845,0.0,0.216,0.439,156.53,206307,4
1sQ5WUWw3JrsSEhdiQlfRt,I'll Never Find Another You,The Seekers,0.567,0.672,10,-7.666,1,0.75,0.0837,0.367,0.79,126.509,162320,4
1cmSdSId6MDQ6JSjbTisHG,The Importance Of Being Idle,Oasis,0.593,0.88,9,-2.113,0,0.0494,0.0,0.106,0.588,109.9,219827,4
2gG7E5OZi5D5QLRIctv63z,I'm Your Man,Wham!,0.756,0.837,2,-6.943,1,0.297,0.0,0.0567,0.588,132.146,243093,4
5UVsbUV0Kh033cqsZ5sLQi,In the Year 2525 (Exordium & Terminus),Zager & Evans,0.451,0.62,8,-5.609,0,0.145,0.0239,0.0677,0.5,123.487,199653,4
30uXpo99gO0nlBBzU2Tr8G,I See the Moon,The Stargazers,0.633,0.502,8,-7.086,1,0.912,0.0,0.205,0.681,99.215,151773,4
2lmPUdIdzlFH64PWJrw6Zb,It's All In The Game,Tommy Edwards,0.384,0.276,3,-13.527,1,0.038,0.0,0.309,0.654,105.181,159040,3
6fLTxkL2wgC40fBM6IIe7r,It's All Over Now - Mono Version,The Rolling Stones,0.603,0.689,0,-10.729,1,0.0239,3.27e-06,0.33,0.761,99.088,206440,4
0CtkjgZpkgnW7U6WmHsakD,It's Like That,Jason Nevins,0.852,0.874,7,-11.208,1,0.0168,0.45,0.133,0.666,129.029,250627,4
1pNcUexH7BdMFWFaxV3ltq,It’s My Birthday,Cody Wise,0.754,0.715,5,-4.434,0,0.0822,0.0,0.0891,0.405,100.001,252613,4
3Ymr7QiCcj0bn0K0fWfrfD,It's Only Us,Robbie Williams,0.38,0.638,9,-6.667,1,0.0302,0.000501,0.108,0.212,173.656,170733,4
0a4jcrnAjE7BcOo6B0hdRV,It's Over,Roy Orbison,0.483,0.336,0,-11.062,1,0.768,0.000541,0.128,0.56,90.361,167307,4
1Le4SDanBrX8OtmnnyTNrh,I Turn To You,Melanie C,0.522,0.803,1,-5.825,1,0.00117,0.00167,0.31,0.0783,135.205,352173,4
3WkibOpDF7cQ5xntM1epyf,It Wasn't Me,Rik Rok,0.853,0.606,0,-4.596,1,0.0561,0.0,0.313,0.654,94.759,227600,4
77jaOS5YDCDGPto5Pomi4h,I Wanna Feel - Radio Edit,Secondcity,0.692,0.896,10,-6.298,0,0.0764,0.00194,0.157,0.804,121.999,185934,4
7eU7mrPH3wG8pgAyFlQS3g,I Want You Back - Radio Edit,Missy Elliott,0.822,0.803,2,-4.048,1,0.0189,1.64e-05,0.0867,0.426,92.002,206293,4
2ia7iiEtpiOL2ZVuWxBZGB,I Will Never Let You Down,Rita Ora,0.753,0.801,4,-3.215,1,0.403,0.0,0.128,0.794,128.011,203467,4
4mnTMsp8Cgf9TNiQMhH11L,I Wish I Was a Punk Rocker (with Flowers in My Hair),Sandi Thom,0.7,0.465,4,-6.815,1,0.544,0.0,0.606,0.719,108.102,151640,4
37ncw2kChEJzbmmKMzGAoE,January,Pilot,0.664,0.807,5,-5.684,1,0.157,0.0,0.0788,0.917,125.295,211920,4
6CWCgRZ0Hxa2dnrCCvq5bA,JCB,Nizlopi,0.583,0.482,2,-7.261,1,0.703,0.0,0.388,0.586,103.067,228227,4
5P0tWr5JZqDoi5wq2OalFH,Je t'aime moi non plus,Jane Birkin,0.47,0.362,0,-12.382,1,0.389,0.000698,0.29,0.377,83.609,268600,4
4gIBVzdQutBd809V7cxyhg,Keep On Running - Mono Version,The Spencer Davis Group,0.66,0.768,9,-5.731,1,0.189,0.0,0.225,0.737,138.3,166573,4
3p6u2A85mjpENdBs4cnWR4,King,Years & Years,0.56,0.857,4,-4.145,0,0.0594,0.0,0.381,0.432,119.975,215360,4
6lHJnzjaTVZXNVrcnZGpAt,King Of My Castle,Wamdue Project,0.821,0.839,6,-7.361,1,0.0437,0.0397,0.0547,0.885,131.017,198133,4
0tm2gY77p2X7BsSWRq0cBk,King Of The Road,Roger Miller,0.672,0.278,11,-13.733,1,0.712,0.0,0.202,0.6,117.96,146467,4
0lMAsHOqJwMzNikahGl8mp,Kon-Tiki,The Shadows,0.562,0.616,9,-6.522,1,0.483,0.869,0.22,0.685,137.045,115227,4
7foiOmd1Je7Z0D3TaZCDro,The Last Time - Mono Version,The Rolling Stones,0.327,0.92,9,-5.223,1,0.144,0.84,0.774,0.439,167.972,221493,4
64GRDrL1efgXclrhVCeuA0,Lay Me Down,John Legend,0.468,0.19,4,-11.138,1,0.919,0.0,0.107,0.326,125.319,219536,4
4mZsyuthp695XQWwb2g3qe,Leave Right Now,Will Young,0.641,0.445,6,-8.674,1,0.145,0.0,0.108,0.383,81.931,214733,4
5EE1Uzg0JvtBhs6TRs33R0,Let Love Lead The Way,Spice Girls,0.614,0.788,11,-5.547,1,0.155,0.0,0.157,0.405,116.029,298293,4
4kte3OcW800TPvOVgrLLj8,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,0.658,0.677,5,-6.628,1,0.248,0.0,0.368,0.248,124.91,251627,4
5lQfI9cYzezWGvqwrWkzqh,Life Is A Rollercoaster,Ronan Keating,0.655,0.79,0,-8.928,1,0.101,0.000155,0.36,0.858,118.979,234827,4
3GgpUEdSy8uO58XG35rRho,Little Red Rooster - Mono Version,The Rolling Stones,0.721,0.432,7,-11.688,1,0.0674,0.0321,0.0971,0.674,109.373,185787,3
5mAh5J4w6BEZkajB1M7XrB,Lola's Theme - Radio Edit,The Shapeshifters,0.748,0.845,5,-4.612,0,0.00083,0.000225,0.068,0.659,123.925,207067,4
1zEru7ZuZFzkjRoUDvsWQ6,Loneliness - Radio Cut,Tomcraft,0.629,0.914,6,-7.344,0,0.0343,0.531,0.095,0.724,131.961,228653,4
7007XzDvqzxH3pl84LkS9z,Long Live Love,Sandie Shaw,0.534,0.468,0,-8.76,1,0.599,0.0,0.237,0.898,151.58,162133,4
2DyzYki95bDbkVNczAcQtz,Look Right Through - MK Vocal Edit,MK,0.834,0.819,0,-7.989,0,0.00212,0.00306,0.279,0.513,119.99,148389,4
59iMndgRxDOBjIZtt8YAUW,Lyla,Oasis,0.399,0.949,11,-2.431,1,0.000153,0.000127,0.141,0.269,120.948,310440,4
77rto0aPdnGCtYqmt0ONnH,Magic Moments,Perry Como,0.728,0.305,0,-11.814,0,0.874,2.8e-06,0.277,0.716,103.845,158733,4
5DNmWyeY9sildeeHnmIImG,Make It Easy On Yourself,The Walker Brothers,0.357,0.527,9,-8.99,1,0.671,0.00363,0.201,0.408,81.564,193987,4
5PKnzZ1AIX5vw9L90E8ZJc,Make Luv,Oliver Cheatham,0.883,0.878,1,-7.17,1,0.0187,0.133,0.0351,0.659,124.866,212320,4
5fTLxkGtPTcqgEY88AeB5r,Mambo Italiano,Rosemary Clooney,0.615,0.65,2,-6.56,0,0.693,0.0,0.0779,0.823,149.258,150573,4
